demandId,sourceId,sinkId,demandVolume,arriveTime
2376,432,42,75,11
2377,1758,1650,100,27
2378,1605,1679,70,11
2379,429,1280,70,15
2380,34,1135,85,21
2381,212,961,60,34
2382,1356,1727,60,11
2383,425,830,50,13
2384,1056,582,60,5
2385,1489,1785,70,6
2386,888,491,50,28
2387,71,469,70,38
2388,844,1441,80,4
2389,1384,1970,85,12
2390,1498,6,80,23
2391,1665,1831,60,47
2392,1367,1178,50,45
2393,4,1048,55,48
2394,1282,1238,70,34
2395,1966,1245,85,28
2396,375,798,50,41
2397,1853,213,80,30
2398,1405,1724,65,30
2399,275,1520,60,25
2400,853,797,50,5
2401,1528,1682,95,17
2402,716,1258,60,9
2403,1417,1075,95,23
2404,1473,1961,80,48
2405,944,157,95,14
2406,352,1832,60,5
2407,346,500,75,48
2408,709,63,50,29
2409,1459,1108,75,4
2410,408,250,80,38
2411,522,933,80,42
2412,1566,1462,55,45
2413,350,1153,75,36
2414,1186,1383,90,18
2415,1040,1125,70,44
2416,98,1043,75,10
2417,1343,1314,65,27
2418,1324,324,70,39
2419,1371,1543,70,6
2420,1689,467,55,49
2421,130,1438,50,4
2422,1256,506,100,12
2423,94,1960,50,36
2424,1457,1815,95,26
2425,491,1150,85,27
2426,1503,1249,50,21
2427,987,805,50,28
2428,1197,545,60,17
2429,1956,1738,60,8
2430,54,1071,75,9
2431,1299,1495,85,22
2432,263,96,55,40
2433,682,118,80,32
2434,1888,1724,95,13
2435,1198,1229,95,28
2436,1000,1375,50,23
2437,990,519,90,29
2438,1787,1908,75,16
2439,147,966,55,19
2440,1932,1211,100,15
2441,1566,1604,70,13
2442,1743,1606,60,4
2443,1973,1414,85,4
2444,1814,1588,70,15
2445,907,277,55,45
2446,1948,1260,50,31
2447,1470,1307,85,12
2448,1113,4,60,11
2449,1027,316,90,31
2450,1093,1200,70,41
2451,627,443,95,23
2452,1320,1612,90,38
2453,1823,1993,65,48
2454,1652,1583,80,33
2455,1629,1775,70,12
2456,445,203,90,48
2457,1682,1736,80,4
2458,1354,1468,55,33
2459,500,1700,80,46
2460,1361,1825,100,32
2461,493,1814,100,35
2462,1243,1735,85,15
2463,1393,1386,90,50
2464,1443,1498,90,5
2465,191,173,55,8
2466,1938,1512,55,15
2467,1479,1945,50,43
2468,1675,1238,75,13
2469,1180,855,100,39
2470,635,747,60,15
2471,1825,789,90,16
2472,411,514,75,12
2473,1411,1612,60,15
2474,105,1063,85,33
2475,225,1923,75,4
2476,1640,1840,70,20
2477,65,971,90,3
2478,930,1270,80,43
2479,1791,1803,65,42
2480,1719,1674,60,18
2481,1454,1516,70,37
2482,66,541,100,41
2483,1651,1770,80,37
2484,1349,789,70,28
2485,1911,1364,50,19
2486,1134,295,55,47
2487,1152,1839,60,28
2488,1865,1369,55,27
2489,829,53,75,22
2490,1303,1937,100,21
2491,1577,1398,60,31
2492,127,570,95,17
2493,1409,1327,65,44
2494,1780,1614,95,38
2495,253,1646,85,5
2496,1462,1761,60,9
2497,555,626,70,44
2498,557,75,80,6
2499,1621,1247,80,41
2500,105,866,50,21
2501,911,996,85,44
2502,1737,1959,80,6
2503,1968,1513,50,11
2504,548,530,95,29
2505,1584,236,100,50
2506,1907,1400,100,43
2507,1883,992,75,18
2508,385,1802,70,7
2509,727,113,95,49
2510,1671,1324,50,50
2511,822,5,70,14
2512,974,593,85,31
2513,126,1362,50,12
2514,96,602,95,44
2515,838,813,80,31
2516,1692,2,50,23
2517,918,1179,50,15
2518,1650,881,75,28
2519,1210,1621,60,17
2520,1914,940,85,13
2521,603,432,70,27
2522,998,834,100,19
2523,344,898,75,27
2524,1520,1453,50,20
2525,1789,137,90,50
2526,1632,1480,75,7
2527,858,1256,55,39
2528,1870,92,95,4
2529,1836,1222,80,22
2530,656,719,80,48
2531,805,133,65,13
2532,966,464,60,45
2533,317,114,80,33
2534,1533,480,95,6
2535,569,322,55,6
2536,844,1158,85,34
2537,1430,1919,75,9
2538,1276,1678,60,24
2539,749,1135,95,47
2540,928,1430,60,45
2541,775,909,85,13
2542,1619,226,95,6
2543,903,23,80,40
2544,1573,321,70,10
2545,1237,1776,60,10
2546,1474,1497,95,11
2547,704,1194,75,17
2548,1526,1150,90,18
2549,818,505,55,37
2550,72,785,85,23
2551,1882,1555,85,26
2552,989,915,55,33
2553,1278,1800,80,25
2554,1803,1543,100,33
2555,931,406,60,12
2556,1543,1743,100,18
2557,1009,867,75,35
2558,405,551,90,17
2559,813,568,80,29
2560,656,305,50,33
2561,1355,290,95,37
2562,1993,1661,65,17
2563,5,220,100,20
2564,344,1194,50,34
2565,1144,1097,65,48
2566,1453,1659,65,32
2567,1768,1883,90,15
2568,279,823,80,42
2569,1973,1816,55,24
2570,1068,38,100,38
2571,676,1041,60,26
2572,549,33,80,35
2573,1930,1226,80,26
2574,1133,231,100,35
2575,695,772,50,36
2576,1062,1938,50,32
2577,1850,378,95,25
2578,850,1783,80,23
2579,281,154,65,5
2580,1641,1659,50,5
2581,1718,236,60,11
2582,1780,1737,85,25
2583,1253,937,50,41
2584,1377,797,65,46
2585,1,502,80,44
2586,1963,1644,50,19
2587,1708,1933,85,2
2588,801,1563,95,11
2589,433,47,90,4
2590,1259,1511,65,16
2591,1498,1865,85,7
2592,1561,1241,70,11
2593,1155,662,100,9
2594,261,464,65,32
2595,556,1132,70,30
2596,1391,847,60,33
2597,1165,746,95,16
2598,1717,28,95,13
2599,1181,503,100,11
2600,1062,450,100,28
2601,1345,1892,90,41
2602,1779,1759,70,38
2603,785,1582,75,18
2604,365,759,60,33
2605,1346,1670,80,49
2606,285,492,60,41
2607,170,357,65,48
2608,521,252,65,27
2609,1548,1851,95,34
2610,1019,1283,65,11
2611,862,267,70,3
2612,1219,1337,100,32
2613,1474,1666,60,34
2614,1883,1419,55,41
2615,1914,1453,75,41
2616,445,382,90,8
2617,875,1680,100,44
2618,865,1856,80,6
2619,1682,1694,100,34
2620,106,200,50,39
2621,605,4,90,50
2622,1453,1960,50,40
2623,808,37,90,37
2624,1681,1929,50,18
2625,1860,1428,50,41
2626,1346,1337,65,16
2627,266,275,80,48
2628,1983,1705,60,30
2629,934,935,60,19
2630,1891,1548,70,23
2631,1068,1077,60,13
2632,1078,1517,85,25
2633,466,776,95,18
2634,1193,812,60,26
2635,1756,1718,85,16
2636,947,1540,60,46
2637,1031,1809,85,13
2638,1258,1593,60,11
2639,364,1078,55,22
2640,112,308,75,17
2641,1630,972,60,22
2642,1622,1965,50,8
2643,1733,1167,80,41
2644,1421,1935,95,14
2645,461,1176,60,38
2646,1999,1853,85,18
2647,133,236,75,8
2648,1967,1649,55,47
2649,1846,1253,100,27
2650,1672,1419,75,46
2651,1341,1611,55,29
2652,1562,1500,50,36
2653,1896,1676,80,13
2654,1768,1843,70,39
2655,42,91,75,8
2656,48,62,65,14
2657,1383,1717,95,29
2658,1605,374,80,48
2659,1701,1532,50,49
2660,519,1194,75,31
2661,1158,815,75,11
2662,1048,17,100,38
2663,1847,1562,80,27
2664,1388,1480,70,32
2665,991,601,55,45
2666,1835,610,55,34
2667,236,1668,55,15
2668,1360,1961,60,44
2669,445,525,50,31
2670,671,476,60,14
2671,1457,267,95,9
2672,1745,1694,95,47
2673,143,19,55,36
2674,1814,1295,70,27
2675,1689,1277,75,25
2676,1045,62,50,28
2677,1877,1181,65,29
2678,1471,1604,95,46
2679,1819,1982,100,34
2680,1686,1356,75,6
2681,941,246,80,31
2682,594,472,80,43
2683,1713,1873,75,24
2684,404,1597,95,41
2685,1572,668,95,6
2686,1702,1412,95,26
2687,972,1148,80,39
2688,1023,361,85,27
2689,610,945,50,49
2690,1388,776,60,10
2691,830,485,65,26
2692,1381,1652,70,21
2693,1462,1429,95,47
2694,1195,653,95,24
2695,1603,1611,100,8
2696,127,807,70,17
2697,242,111,85,44
2698,797,531,50,49
2699,1959,1930,70,14
2700,1027,1311,100,18
2701,1984,1972,60,20
2702,1967,1847,95,8
2703,748,1364,80,11
2704,650,1190,80,14
2705,1652,1672,55,33
2706,686,739,85,32
2707,972,183,70,47
2708,1534,599,70,11
2709,980,20,60,11
2710,1176,507,55,13
2711,435,264,100,21
2712,965,537,60,43
2713,132,512,55,47
2714,1278,1569,95,32
2715,278,139,65,34
2716,767,130,55,44
2717,1624,1971,100,38
2718,1883,1574,50,16
2719,318,451,70,30
2720,1333,1908,65,8
2721,1885,1227,85,22
2722,1206,310,55,4
2723,457,483,100,13
2724,1113,899,95,25
2725,1307,1584,90,17
2726,719,840,90,22
2727,841,1078,50,34
2728,1473,1623,65,17
2729,1529,1235,60,32
2730,1065,503,55,3
2731,252,1128,70,22
2732,648,1613,65,49
2733,1969,1227,75,7
2734,1756,1314,65,22
2735,1743,1211,100,29
2736,1699,1809,65,45
2737,1460,1712,70,16
2738,915,1089,55,46
2739,1594,606,85,6
2740,1449,1425,95,45
2741,1654,1484,100,6
2742,1435,1404,80,16
2743,349,1715,65,50
2744,707,2,75,18
2745,1498,1412,85,42
2746,1451,1496,55,46
2747,338,1319,75,18
2748,655,8,65,17
2749,854,55,100,42
2750,1368,1810,90,12
2751,1802,1699,75,21
2752,1587,1217,55,33
2753,1795,1318,80,36
2754,900,611,95,11
2755,797,893,100,11
2756,1862,1742,50,27
2757,1507,1719,90,10
2758,1871,1571,95,43
2759,232,1097,95,48
2760,1471,1941,70,23
2761,1267,1646,90,46
2762,1386,1548,50,13
2763,1689,1695,90,21
2764,1856,1362,75,31
2765,1040,562,55,45
2766,1579,1593,90,28
2767,681,1583,95,45
2768,260,384,55,50
2769,26,1528,95,44
2770,898,472,100,34
2771,1492,1234,55,29
2772,1171,459,60,25
2773,595,838,70,40
2774,1306,1338,95,14
2775,506,114,55,21
2776,1545,1443,75,17
2777,755,968,80,23
2778,1169,811,55,14
2779,1,1738,65,35
2780,1983,1845,80,9
2781,1717,1868,65,28
2782,390,1677,85,46
2783,1249,961,70,26
2784,896,789,55,29
2785,1874,1784,55,29
2786,1973,114,50,22
2787,1485,1573,70,17
2788,1922,1344,65,30
2789,56,168,100,3
2790,1827,1437,85,50
2791,829,729,100,46
2792,708,594,65,26
2793,682,624,85,7
2794,1636,1712,60,33
2795,1653,1528,70,32
2796,1369,1485,50,28
2797,1934,1133,95,50
2798,1037,1026,75,17
2799,1538,1929,55,13
2800,1128,5,55,31
2801,1547,1834,90,40
2802,896,1069,70,2
2803,1235,1988,100,45
2804,716,169,80,41
2805,838,851,85,10
2806,264,1096,95,29
2807,1761,1449,85,11
2808,376,991,50,19
2809,1661,1166,55,37
2810,1175,1375,80,12
2811,969,212,95,14
2812,873,394,55,41
2813,1744,1421,55,43
2814,1900,1714,80,30
2815,1998,1982,90,42
2816,868,908,85,22
2817,1636,1545,90,26
2818,818,973,70,33
2819,1778,1565,70,2
2820,670,596,55,40
2821,653,906,60,42
2822,725,25,75,24
2823,673,1092,65,9
2824,53,1108,85,23
2825,1417,702,75,2
2826,1975,1569,70,27
2827,96,1079,55,29
2828,1317,1217,55,20
2829,758,122,65,36
2830,1794,1451,70,5
2831,1215,1736,65,40
2832,1985,1897,85,10
2833,752,1845,80,32
2834,1292,1437,75,20
2835,565,903,75,30
2836,1247,1244,80,39
2837,1544,1766,100,5
2838,267,979,95,20
2839,788,636,55,18
2840,1839,1448,60,24
2841,1957,1913,100,50
2842,433,1776,50,41
2843,1699,1344,75,27
2844,1697,79,65,28
2845,483,716,100,48
2846,1859,1884,50,15
2847,1863,1852,90,23
2848,1888,73,100,22
2849,533,732,60,34
2850,560,1127,90,13
2851,1524,214,65,9
2852,1313,1957,65,11
2853,1416,1276,95,41
2854,1027,237,80,33
2855,1429,37,90,15
2856,1589,1818,70,14
2857,1126,197,75,36
2858,781,517,100,44
2859,1595,1358,75,41
2860,229,318,95,8
2861,222,1331,95,31
2862,1605,1377,85,28
2863,1197,727,65,34
2864,1769,123,75,34
2865,1323,1678,80,47
2866,1016,1297,100,38
2867,354,1592,60,11
2868,518,1659,75,47
2869,1541,1238,100,46
2870,1579,380,70,16
2871,1554,1899,85,46
2872,849,586,80,14
2873,1464,1289,80,27
2874,449,949,60,34
2875,1810,1719,85,8
2876,1339,1222,55,31
2877,910,505,55,29
2878,1954,1369,75,15
2879,974,854,100,23
2880,1489,1876,95,50
2881,1648,1468,75,24
2882,1375,892,65,40
2883,722,392,70,25
2884,1562,1550,50,29
2885,294,882,100,38
2886,426,1093,90,41
2887,738,706,75,34
2888,1179,721,100,10
2889,742,290,95,18
2890,1577,824,90,28
2891,1077,1377,65,5
2892,1361,1683,95,38
2893,1393,1411,85,47
2894,434,1001,60,35
2895,509,311,75,22
2896,925,507,100,19
2897,1329,1660,55,30
2898,1650,1499,95,15
2899,1719,1721,95,21
2900,1789,593,65,7
2901,150,413,70,38
2902,1853,1707,55,18
2903,1619,1717,60,6
2904,677,471,75,18
2905,1650,1862,70,48
2906,66,392,50,39
2907,423,220,80,31
2908,700,499,80,11
2909,1136,1094,70,11
2910,209,654,90,25
2911,1049,33,85,18
2912,1487,1754,50,21
2913,277,1751,50,25
2914,455,1026,60,49
2915,1399,1274,100,46
2916,1994,1885,85,42
2917,1569,993,85,3
2918,651,1188,65,25
2919,874,1213,70,31
2920,483,779,80,26
2921,1607,1239,65,5
2922,1347,637,85,44
2923,1349,690,85,38
2924,873,204,95,33
2925,89,1626,75,6
2926,1085,593,100,43
2927,1692,1829,50,39
2928,1605,279,50,27
2929,77,1156,100,24
2930,1633,1088,55,41
2931,1251,1747,70,3
2932,802,1142,85,12
2933,86,1654,65,19
2934,1256,1077,80,8
2935,1285,1488,75,48
2936,400,21,50,19
2937,54,107,55,47
2938,1382,1608,55,33
2939,1208,1848,50,34
2940,1705,1493,60,38
2941,1869,1660,60,10
2942,130,474,50,39
2943,1092,241,60,22
2944,358,1990,55,50
2945,230,608,65,41
2946,1128,606,50,2
2947,1499,1441,60,39
2948,1519,1570,75,4
2949,1760,1254,55,49
2950,553,878,55,21
2951,1814,1736,85,18
2952,1569,1854,100,30
2953,574,689,60,41
2954,1570,1240,95,5
2955,1966,1676,75,25
2956,297,1298,75,10
2957,465,743,65,32
2958,396,1415,90,14
2959,1890,1631,95,3
2960,1219,1319,70,41
2961,1616,1232,85,24
2962,428,670,85,46
2963,1371,1379,70,22
2964,1904,1162,80,36
2965,1962,1483,70,20
2966,1609,1433,60,26
2967,1297,1500,65,14
2968,390,216,65,17
2969,1288,1908,100,37
2970,1525,1677,90,21
2971,1543,226,80,23
2972,1230,1768,55,38
2973,12,682,50,15
2974,1439,1853,70,37
2975,1432,1574,65,5
2976,967,886,90,10
2977,541,225,70,7
2978,308,381,65,4
2979,1256,813,55,29
2980,1223,1373,50,27
2981,396,751,100,18
2982,1881,617,100,49
2983,1683,1288,70,39
2984,310,264,50,14
2985,1911,1894,75,42
2986,807,250,95,17
2987,1736,1840,70,9
2988,822,1135,85,45
2989,217,1525,85,49
2990,333,1941,100,14
2991,600,1026,65,20
2992,1513,1627,100,43
2993,418,909,65,50
2994,1932,1471,100,4
2995,840,824,85,9
2996,1526,1871,90,48
2997,1688,1959,60,8
2998,16,1326,100,36
2999,1010,826,60,7
3000,60,1597,80,44
3001,233,213,50,29
3002,1419,1746,100,14
3003,1070,180,95,12
3004,501,652,65,6
3005,1567,1633,90,26
3006,131,1167,85,42
3007,1498,1333,100,35
3008,897,1133,55,45
3009,154,1326,55,44
3010,1411,1478,50,36
3011,621,143,50,11
3012,1482,1082,65,36
3013,128,872,90,17
3014,1961,151,80,38
3015,1724,1468,100,32
3016,1062,713,50,45
3017,1829,1353,60,44
3018,1601,1527,75,30
3019,1494,1635,95,22
3020,479,202,65,24
3021,1641,70,80,21
3022,1306,1299,70,44
3023,975,214,55,6
3024,1848,216,95,43
3025,1017,1113,100,14
3026,991,1097,75,20
3027,1664,1966,85,46
3028,1142,1080,60,35
3029,562,219,80,17
3030,1850,1485,95,38
3031,1514,1711,80,12
3032,1919,1429,70,3
3033,1455,1643,100,12
3034,1236,1297,65,34
3035,1360,1572,70,41
3036,655,1250,60,5
3037,1155,439,65,6
3038,237,1062,85,42
3039,1771,1787,75,41
3040,1860,1219,55,18
3041,1374,1779,75,2
3042,1234,1814,95,4
3043,1029,139,95,43
3044,1948,1357,50,43
3045,813,421,65,41
3046,590,158,100,25
3047,186,710,85,10
3048,364,1958,90,26
3049,1046,1092,95,17
3050,1029,1407,95,23
3051,308,242,65,38
3052,1818,1343,100,7
3053,800,1698,50,26
3054,1203,1907,85,16
3055,1064,705,65,15
3056,1635,359,90,13
3057,535,189,85,26
3058,1018,1013,75,15
3059,647,1008,70,36
3060,1461,1385,100,5
3061,310,1213,60,46
3062,72,900,70,38
3063,1468,1315,80,27
3064,1268,1833,90,41
3065,1347,1551,95,47
3066,1781,1340,60,17
3067,1432,1857,90,25
3068,736,1906,90,24
3069,1605,605,75,49
3070,1001,432,60,3
3071,1665,1353,55,2
3072,865,147,100,9
3073,175,491,100,46
3074,151,491,100,25
3075,219,61,100,21
3076,764,91,70,21
3077,1615,1791,90,21
3078,1929,1950,85,40
3079,511,1737,60,2
3080,1261,1987,85,19
3081,1413,1799,50,25
3082,25,1740,55,48
3083,1692,348,90,31
3084,869,1135,50,14
3085,1866,1256,100,10
3086,915,139,60,8
3087,153,920,100,30
3088,1754,7,85,23
3089,1866,1649,95,41
3090,126,1888,50,10
3091,1606,1374,75,18
3092,1521,1516,100,40
3093,730,660,90,17
3094,419,541,95,6
3095,255,1047,50,15
3096,1157,476,60,2
3097,1260,1340,70,8
3098,1704,1693,50,16
3099,698,1056,100,33
3100,1425,1676,60,34
3101,1637,1989,55,5
3102,1441,1422,60,50
3103,1991,1217,95,31
3104,1898,1706,60,40
3105,1419,1984,75,30
3106,192,1307,75,24
3107,1227,502,55,11
3108,390,524,80,15
3109,999,1010,85,5
3110,1209,1993,100,5
3111,1229,849,85,50
3112,105,30,95,29
3113,1730,1333,100,49
3114,198,802,65,15
3115,1660,1910,50,13
3116,1642,1773,60,24
3117,1450,1351,55,31
3118,1263,1987,80,29
3119,1338,1790,80,36
3120,687,449,95,41
3121,1840,1851,60,9
3122,923,326,60,33
3123,977,1762,70,28
3124,658,1212,60,8
3125,1106,1966,65,15
3126,1646,1535,70,25
3127,1947,916,95,47
3128,69,645,75,37
3129,1287,1579,60,42
3130,1778,357,95,25
3131,1862,1711,80,24
3132,73,50,80,12
3133,1843,1281,55,39
3134,715,1104,60,40
3135,1220,1785,75,40
3136,1479,1644,50,39
3137,1206,1251,95,21
3138,1239,1224,70,6
3139,1461,1568,70,33
3140,1595,1742,75,15
3141,1950,1749,85,29
3142,1570,833,65,50
3143,578,812,85,50
3144,1655,1633,90,47
3145,1087,81,60,24
3146,1957,1282,80,20
3147,350,219,90,24
3148,1562,1382,90,29
3149,1262,1771,70,33
3150,1780,1538,80,28
3151,1447,1312,95,24
3152,900,145,100,22
3153,1273,1848,100,33
3154,1693,1696,85,48
3155,1989,208,50,22
3156,321,507,55,37
3157,1612,1684,80,25
3158,1515,1585,50,27
3159,1500,1485,85,40
3160,1490,1575,95,28
3161,515,632,70,23
3162,380,1042,55,8
3163,261,1479,75,39
3164,2000,1185,100,2
3165,1789,1295,75,41
3166,1507,1743,60,23
3167,1206,1177,80,34
3168,1548,1979,85,2
3169,1794,317,70,12
3170,1774,1960,80,18
3171,1860,977,80,41
3172,1607,1883,85,41
3173,1629,1461,75,4
3174,1664,1088,90,5
3175,562,304,70,46
3176,1102,931,80,28
3177,1103,1171,50,46
3178,1646,1669,100,26
3179,1972,1259,65,34
3180,247,389,60,34
3181,519,1330,75,4
3182,232,919,70,8
3183,1216,1744,80,11
3184,1971,1659,85,23
3185,54,768,50,42
3186,1952,852,100,12
3187,1485,1657,50,42
3188,1314,1479,95,12
3189,1680,1257,60,23
3190,1968,1219,60,9
3191,1578,1489,60,16
3192,1237,1856,90,2
3193,1580,798,60,39
3194,530,1474,100,48
3195,1448,693,70,18
3196,7,684,80,10
3197,1421,2000,85,26
3198,1365,1682,65,22
3199,1741,293,55,20
3200,1889,1720,90,31
3201,1935,1138,70,39
3202,1362,1954,85,42
3203,1441,840,55,22
3204,892,1898,100,8
3205,1857,585,60,45
3206,1248,1258,95,23
3207,1643,727,70,25
3208,2000,1679,90,40
3209,1343,1485,65,48
3210,1495,1778,90,22
3211,396,1897,65,42
3212,1223,1904,65,23
3213,703,361,90,44
3214,796,152,70,38
3215,1743,1264,95,42
3216,427,110,95,45
3217,44,1073,95,50
3218,631,1187,55,29
3219,984,614,95,24
3220,1788,1934,65,24
3221,1839,1489,100,43
3222,185,777,95,47
3223,1826,1828,75,11
3224,1173,616,60,37
3225,1241,1454,85,43
3226,1111,319,100,22
3227,539,891,55,10
3228,1285,298,50,38
3229,473,1153,50,6
3230,789,1643,90,7
3231,1358,1423,85,44
3232,1394,1772,70,50
3233,1566,1893,95,31
3234,1363,1743,65,6
3235,1449,1686,55,7
3236,628,1127,70,40
3237,1255,1953,80,17
3238,919,973,65,29
3239,930,1179,50,38
3240,822,325,90,41
3241,1561,1403,55,5
3242,1833,1821,75,44
3243,1892,1993,50,20
3244,955,295,100,50
3245,1981,1925,75,40
3246,1045,1079,80,42
3247,1809,1282,55,41
3248,1719,999,100,30
3249,1752,1593,100,19
3250,37,1654,50,3
3251,773,781,75,41
3252,1303,1962,85,25
3253,153,1053,90,15
3254,586,42,70,45
3255,943,210,70,24
3256,574,511,95,49
3257,935,116,70,12
3258,747,1649,55,3
3259,597,811,70,12
3260,1526,1231,50,45
3261,758,429,90,20
3262,1047,1510,55,34
3263,1431,1294,60,36
3264,1912,95,100,28
3265,945,564,75,19
3266,924,737,95,4
3267,1024,478,85,37
3268,912,437,85,13
3269,986,91,75,23
3270,201,593,50,47
3271,1361,1279,75,21
3272,32,1201,55,23
3273,1074,781,55,40
3274,1613,1255,50,38
3275,1288,1478,65,31
3276,567,965,75,30
3277,67,621,85,2
3278,647,497,85,39
3279,833,1260,80,44
3280,832,1815,50,45
3281,1975,1707,80,7
3282,1536,526,100,29
3283,1525,968,95,19
3284,1374,1384,55,15
3285,1976,1259,75,8
3286,1879,1965,60,36
3287,1976,1313,70,37
3288,1546,1465,65,26
3289,1022,1312,95,22
3290,1776,1772,75,39
3291,114,1578,75,36
3292,677,1563,60,33
3293,1008,1956,85,49
3294,1248,1469,50,46
3295,1294,1507,80,39
3296,1840,534,95,10
3297,1706,1845,60,28
3298,710,90,95,44
3299,466,898,55,25
3300,1990,1382,80,38
3301,1833,1655,100,44
3302,522,129,70,40
3303,604,307,50,29
3304,783,1876,50,35
3305,1870,1211,100,13
3306,543,451,85,29
3307,1358,1888,55,3
3308,1900,98,50,12
3309,941,172,65,24
3310,1013,886,55,44
3311,1557,1976,60,3
3312,970,1767,95,50
3313,1577,1572,70,25
3314,1085,877,95,47
3315,1644,877,80,39
3316,327,363,55,23
3317,614,241,85,15
3318,310,227,70,40
3319,1381,1964,70,14
3320,1748,1428,90,24
3321,1488,1905,100,44
3322,350,93,80,14
3323,1494,1905,65,32
3324,1806,1953,75,38
3325,830,1333,90,46
3326,850,197,70,39
3327,305,733,55,17
3328,144,827,90,49
3329,494,1669,85,47
3330,1546,1834,90,33
3331,652,253,50,9
3332,1972,1279,90,35
3333,1356,1787,55,42
3334,1755,1607,100,46
3335,112,1336,100,7
3336,770,1052,55,48
3337,125,304,65,16
3338,1569,1248,85,41
3339,550,1219,75,44
3340,1410,1866,60,15
3341,1749,410,65,8
3342,1321,1973,70,17
3343,10,896,60,19
3344,1728,1495,55,42
3345,882,1264,85,2
3346,1866,1932,100,31
3347,1240,1594,55,11
3348,964,764,85,34
3349,583,579,85,40
3350,645,1136,80,17
3351,963,1216,65,49
3352,328,933,90,33
3353,1317,1393,95,43
3354,657,103,50,34
3355,1006,1537,55,14
3356,1111,1041,100,13
3357,1385,1697,60,49
3358,1364,1723,50,34
3359,1203,1656,60,13
3360,1430,1389,50,21
3361,1099,739,70,35
3362,1258,1320,70,44
3363,518,959,65,22
3364,1767,1723,55,40
3365,1214,1937,85,34
3366,247,1087,90,8
3367,1051,51,80,18
3368,593,209,95,24
3369,1009,529,85,9
3370,563,766,50,20
3371,1795,1819,60,44
3372,834,1917,75,41
3373,1776,1786,95,3
3374,1724,954,50,47
3375,365,1409,100,13
3376,1253,1576,90,20
3377,1247,1650,60,10
3378,1327,1409,70,50
3379,1831,1289,55,33
3380,1749,1272,50,47
3381,1599,1793,55,36
3382,883,610,100,16
3383,1559,1895,100,8
3384,628,646,65,33
3385,1582,1631,85,45
3386,754,65,70,15
3387,1312,1501,70,4
3388,221,1094,65,5
3389,1621,2000,75,49
3390,264,407,100,32
3391,431,493,95,12
3392,9,1987,75,47
3393,315,1016,100,7
3394,50,636,85,16
3395,1589,1640,65,17
3396,1242,1712,75,35
3397,1244,1956,55,16
3398,1689,1952,80,34
3399,1637,1408,60,50
3400,731,421,60,5
3401,1743,119,55,42
3402,61,1296,75,11
3403,604,951,95,46
3404,1571,1302,85,41
3405,1342,1307,80,37
3406,1393,1614,75,20
3407,1036,140,80,13
3408,1215,775,55,7
3409,1717,1898,80,30
3410,97,1520,50,42
3411,757,352,50,28
3412,1587,1531,60,4
3413,865,1119,90,10
3414,1812,1338,55,10
3415,1304,1882,70,2
3416,1820,1654,85,44
3417,85,1142,80,29
3418,542,1145,70,48
3419,1943,1465,100,42
3420,1765,1788,75,44
3421,1747,1453,65,26
3422,1526,1753,60,38
3423,1954,1850,60,9
3424,375,205,65,48
3425,865,866,75,4
3426,1505,1258,100,8
3427,1851,1901,55,17
3428,1088,1022,70,18
3429,434,912,95,26
3430,1923,1447,90,46
3431,857,1078,95,22
3432,589,165,50,39
3433,1699,1754,60,38
3434,411,1932,55,35
3435,245,979,70,34
3436,1341,1477,95,39
3437,1940,1459,70,24
3438,1018,1116,70,44
3439,80,721,95,19
3440,1619,1646,95,30
3441,1215,1652,60,24
3442,1460,1214,70,31
3443,1653,1660,60,44
3444,1343,1320,50,20
3445,1724,1879,85,18
3446,1552,1847,70,10
3447,1880,1508,100,8
3448,1776,1633,85,25
3449,366,1173,80,16
3450,1366,1339,95,18
3451,1644,49,95,2
3452,1307,1434,70,26
3453,1935,1439,75,8
3454,485,277,70,21
3455,1359,734,70,21
3456,1634,1865,80,46
3457,1392,1777,75,33
3458,1289,1262,70,35
3459,1582,1710,55,20
3460,1146,640,75,12
3461,626,1188,75,10
3462,986,475,90,50
3463,817,65,90,36
3464,305,877,100,27
3465,1600,1852,70,26
3466,1492,75,75,3
3467,14,97,90,41
3468,1602,1565,65,3
3469,1240,112,70,17
3470,1610,1334,55,32
3471,1945,1506,90,20
3472,371,1932,60,6
3473,1903,1403,65,40
3474,324,224,55,16
3475,1583,1993,80,46
3476,122,1843,95,41
3477,1970,1268,85,23
3478,1419,518,70,35
3479,733,69,65,41
3480,1352,939,65,33
3481,1518,1179,85,32
3482,1547,1344,60,49
3483,1528,395,85,49
3484,1889,1470,55,25
3485,1216,1361,70,11
3486,1397,1935,60,18
3487,1261,534,55,12
3488,1531,1368,75,50
3489,561,1947,50,47
3490,275,1014,65,35
3491,1502,1859,100,15
3492,467,298,70,50
3493,1554,1896,55,13
3494,1711,1910,70,32
3495,1925,1256,60,13
3496,1666,1333,65,31
3497,1937,1481,60,4
3498,1957,1045,85,21
3499,1306,1777,55,40
3500,1662,1843,85,24
3501,1145,1499,65,32
3502,1041,339,50,45
3503,136,777,50,29
3504,249,264,65,12
3505,1565,1719,65,40
3506,1994,1252,95,37
3507,1057,1807,100,42
3508,1859,1573,90,33
3509,741,1083,85,15
3510,542,719,65,25
3511,1867,302,60,8
3512,419,1472,50,35
3513,1909,1228,75,35
3514,849,444,65,42
3515,674,599,85,25
3516,1753,1968,75,45
3517,1534,1835,90,13
