2382,4951,4995,70,4
2383,2450,2603,75,25
2384,4914,4861,60,36
2385,1783,1753,90,4
2386,1738,1748,70,10
2387,964,994,90,24
2388,792,618,55,48
2389,1797,1880,100,35
2390,239,202,60,13
2391,2048,2076,50,9
2392,668,300,95,39
2393,756,867,65,25
2394,923,800,65,24
2395,4887,4669,65,25
2396,2638,2612,85,27
2397,2444,2481,90,23
2398,813,887,50,44
2399,4989,4627,85,9
2400,622,791,85,28
2401,126,160,55,20
2402,2199,2062,60,42
2403,2425,2434,100,45
2404,2020,1798,60,32
2405,162,91,85,6
2406,892,743,90,8
2407,177,285,100,36
2408,1210,1297,70,19
2409,611,775,100,28
2410,1273,1000,55,8
2411,4986,4624,50,8
2412,943,689,50,44
2413,1784,1767,60,28
2414,4286,4208,60,31
2415,1238,1213,55,8
2416,836,875,85,40
2417,841,836,60,16
2418,862,780,60,2
2419,632,834,85,31
2420,1798,1803,60,43
2421,2689,3009,95,8
2422,1711,2091,95,20
2423,2412,2617,65,35
2424,622,176,55,31
2425,28,101,50,39
2426,732,817,50,15
2427,4683,4991,75,12
2428,2148,2120,90,11
2429,3091,3089,80,6
2430,192,643,65,23
2431,809,796,50,40
2432,1808,2019,90,47
2433,802,888,95,46
2434,2664,2671,65,14
2435,2155,2022,60,49
2436,2199,1785,85,11
2437,640,654,85,49
2438,705,776,95,26
2439,233,278,85,3
2440,2629,2648,60,46
2441,2046,2128,80,31
2442,995,835,60,19
2443,885,819,90,28
2444,830,1221,55,13
2445,3867,4207,80,33
2446,907,984,60,45
2447,957,1282,70,22
2448,844,1213,75,41
2449,644,647,90,31
2450,3007,2674,100,28
2451,732,689,55,37
2452,2160,2116,70,18
2453,1703,2023,55,20
2454,954,857,70,17
2455,212,270,85,21
2456,4681,4850,95,8
2457,1834,1702,50,3
2458,2118,2410,60,47
2459,4988,4844,60,15
2460,703,626,100,28
2461,31,173,80,19
2462,2402,2174,70,4
2463,695,742,65,30
2464,2135,1765,75,3
2465,1800,2019,65,35
2466,4903,4948,85,28
2467,710,983,80,17
2468,679,966,95,30
2469,965,1000,95,43
2470,1235,839,70,3
2471,672,967,100,10
2472,1273,959,85,41
2473,2608,2652,95,24
2474,4906,4898,60,33
2475,4673,4651,60,8
2476,3896,3831,75,3
2477,2077,2153,75,5
2478,2634,2500,55,39
2479,1811,2153,100,18
2480,4639,4692,75,41
2481,854,1216,85,50
2482,4657,4697,100,7
2483,801,676,85,45
2484,37,34,65,21
2485,1808,1797,50,21
2486,2178,1806,90,45
2487,2004,1879,90,5
2488,103,163,70,47
2489,4294,4644,70,49
2490,2110,1776,80,19
2491,32,67,65,28
2492,4643,4833,65,28
2493,3097,3046,65,38
2494,3074,2698,50,25
2495,611,602,65,8
2496,2006,2152,60,40
2497,287,181,65,34
2498,4621,4901,55,15
2499,852,603,65,16
